Student_ID,Future,Aging,PROGRAM,DEGREE,COLLEGE,bb_activity_latest,bb_gip_etc_ratio_std,cum_gpa,cum_credits,ba_credits_passed_prior1yr,ba_age,Gender,cp_prior3mon_pay_cnt,cp_prior3mon_pay_total,payment_auto_flag,risk,NATION_DESC,ind,current_balance,module_cp,day_since_end,in_module,day_since_begin,in_future,day_to_begin,in_dissertation
J00045817,0,30,MS_PRJ,MS,MG,36,86.166139019,2.6,80,12.896515312,34,M,0,0,0,1,NIGERIA,10,1111.11,7,19,0,365,0,365,0
J00045818,1107.22,0,MS_ISM,MS,MG,1,119.79572537,2.7,80,13.857142857,33,M,1,1115,0,0,KENYA,9,0,6,86,1,71,1,27,0
J00045820,1111.11,0,MA_MALT,MA,ED,353,0,0.2,0,0,40,M,0,0,0,1,NIGERIA,9,0,1,289,0,365,0,365,0
J00045820,0,30,MA_MALT,MA,ED,0,0,0.2,0,0,40,M,0,0,0,1,NIGERIA,10,1111.11,1,320,0,365,0,365,0
J00045822,1111.11,0,MS_SHRM,MS,MG,0,0,2.1,20,0,37,F,0,0,0,1,NIGERIA,9,0,1,603,0,365,0,365,0
J00045822,0,30,MS_SHRM,MS,MG,0,0,2.1,20,0,37,F,0,0,0,1,NIGERIA,10,1111.11,1,634,0,365,0,365,0
J00045824,0,30,MPH,MPH,PH,2,0,2.6,60,11.77715655,37,F,0,0,0,0,NIGERIA,7,1111.11,6,25,1,10,0,365,0
J00045824,1111.11,0,MPH,MPH,PH,1,117.13486078,2.5,80,14.673454545,37,F,1,1111.11,0,0,NIGERIA,9,0,6,86,1,71,1,27,0
J00045824,0,30,MPH,MPH,PH,32,116.08109937,2.5,80,14.757015743,37,F,1,1111.11,0,0,NIGERIA,10,111.11,7,19,1,4,0,365,1
J00045825,0,30,MA_MALT,MA,ED,101,0,2.3,40,6.219047619,38,F,0,0,0,1,NIGERIA,7,1111.11,4,123,0,365,0,365,0
J00045826,0,30,MS_ISM,MS,MG,1,0,2.6,60,7.15,29,F,0,0,0,0,NIGERIA,7,107.22,5,123,1,10,0,365,0
J00045826,0,60,MS_ISM,MS,MG,1,112.70264422,2.7,80,10.233837689,29,F,0,0,0,0,NIGERIA,8,107.22,5,154,1,41,0,365,0
J00045826,1110.33,0,MS_ISM,MS,MG,1,112.70264422,2.7,80,10.392857143,29,F,2,108,0,1,NIGERIA,9,0,5,184,1,71,1,27,0
J00045826,0,30,MS_ISM,MS,MG,32,73.243436763,2.7,80,10.424778761,29,F,2,108,0,1,NIGERIA,10,1110.33,6,19,1,4,0,365,0
J00045828,1111.11,0,MBA,MBA,MG,25,110.65272458,2.3,60,15.611876988,28,M,0,0,0,0,SOUTH AFRICA,9,0,5,86,1,71,1,27,0
J00045828,0,30,MBA,MBA,MG,56,95.195426064,2.3,60,15.756097561,28,M,0,0,0,0,SOUTH AFRICA,10,1111.11,6,19,1,4,0,365,0
J00045829,0,30,MBA,MBA,MG,3,0,2.2,40,12.058495822,42,M,0,0,0,0,NIGERIA,7,1111.11,5,25,1,10,0,365,0
J00045829,0,60,MBA,MBA,MG,1,105.51460682,2.2,60,15.62464455,42,M,0,0,0,0,NIGERIA,8,1111.11,5,56,1,41,0,365,0
J00045829,0,90,MBA,MBA,MG,2,105.51460682,2.2,60,15.611876988,42,M,0,0,0,0,NIGERIA,9,1111.11,5,86,1,71,0,365,0
J00045829,0,120,MBA,MBA,MG,33,109.22044222,2.2,60,15.756097561,42,M,1,100,0,0,NIGERIA,10,1011.11,6,19,0,365,0,365,0
J00045830,0,30,MBA,MBA,MG,218,0,1.5,20,0,36,M,0,0,0,1,QATAR,10,1111.11,1,320,0,365,0,365,0
J00045836,1111.11,0,MPH,MPH,PH,110,0,2.1,60,0,35,M,0,0,0,1,ZAMBIA,9,0,3,380,0,365,0,365,0
J00045836,0,30,MPH,MPH,PH,141,0,2.1,60,0,35,M,0,0,0,1,ZAMBIA,10,1111.11,3,411,0,365,0,365,0
J00045842,0,30,MS_PSY,MS,PY,1,0,2.4,60,3.3093922652,53,M,0,0,0,0,CANADA,7,1111.11,4,221,1,10,0,365,0
J00045842,0,60,MS_PSY,MS,PY,2,88.582573875,2.3,80,3.1310043668,53,M,0,0,0,0,CANADA,8,1111.11,4,252,1,41,0,365,0
J00045842,0,90,MS_PSY,MS,PY,1,88.582573875,2.3,80,2.9860465116,53,M,3,859,0,0,CANADA,9,261.9,4,282,1,71,0,365,0
J00045842,0,30,MS_PSY,MS,PY,32,100.37922735,2.3,80,2.8780487805,53,M,7,1126.14,0,0,CANADA,10,1111.11,5,19,1,4,0,365,0
J00045845,1111.11,0,MPH,MPH,PH,3,114.31925632,2.3,60,14.673454545,46,M,1,1000,0,0,NIGERIA,9,0,6,86,1,71,0,365,0
J00045845,0,30,MPH,MPH,PH,34,113.6814087,2.3,60,14.757015743,46,M,0,0,0,0,NIGERIA,10,1111.11,7,19,0,365,0,365,0
J00045848,0,30,MS_PRJ,MS,MG,1,0,1.6,20,0,57,M,0,0,0,1,NIGERIA,7,1111.11,1,325,1,10,0,365,0
J00045848,0,60,MS_PRJ,MS,MG,1,78.469932184,1.6,20,0,57,M,0,0,0,1,NIGERIA,8,1111.11,1,356,1,41,0,365,0
J00045848,0,90,MS_PRJ,MS,MG,3,78.469932184,1.6,20,0,57,M,0,0,0,1,NIGERIA,9,1111.11,1,386,1,71,0,365,0
J00045848,0,120,MS_PRJ,MS,MG,34,78.469932184,1.6,20,0,57,M,0,0,0,1,NIGERIA,10,1111.11,2,19,0,365,0,365,0
J00045849,0,330,MPH,MPH,PH,236,0,1.1,20,0,47,F,0,0,0,0,BERMUDA,7,1100,4,221,0,365,0,365,0
J00045849,0,330,MPH,MPH,PH,267,21.827929538,1.4,40,0,47,F,0,0,0,0,BERMUDA,8,1100,4,252,0,365,0,365,0
J00045852,1111.11,0,MA_MALT,MA,ED,2,113.30991227,2.9,80,11.336032389,31,F,0,0,0,0,TRINIDAD AND TOBAGO,9,0,6,86,1,71,0,365,0
J00045854,1111.11,0,MPH,MPH,PH,14,0,2.5,60,11.77715655,34,F,0,0,0,0,SIERRA LEONE,7,0,6,25,0,365,1,46,0
J00045854,1111.11,0,MPH,MPH,PH,3,115.63942497,2.4,80,11.045367412,34,F,0,0,0,0,SIERRA LEONE,8,0,6,56,0,365,1,15,0
J00045858,1111.11,0,MBA,MBA,MG,156,133.99430647,2.4,80,3.9029692471,32,M,0,0,0,0,NIGERIA,9,0,4,282,0,365,1,27,0
J00045858,0,30,MBA,MBA,MG,187,123.28921463,2.4,80,3.9390243902,32,M,1,100,0,0,NIGERIA,10,1011.11,4,313,1,4,0,365,0
J00045861,1111.11,0,MS_SSCM,MS,MG,0,0,1.9,20,0,54,M,0,0,0,1,NIGERIA,9,0,1,386,0,365,0,365,0
J00045861,0,30,MS_SSCM,MS,MG,0,0,1.9,20,0,54,M,0,0,0,1,NIGERIA,10,1111.11,1,417,0,365,0,365,0
J00045862,1111.11,0,MA_MAISE,MA,ED,2,79.354354354,2.2,40,0,32,F,0,0,0,1,TRINIDAD AND TOBAGO,9,0,3,86,1,85,0,365,0
J00045863,1111.11,0,MS_ISM,MS,MG,2,113.73714598,2.7,80,13.857142857,31,M,1,1111.11,0,0,ZIMBABWE,9,0,6,86,1,71,1,27,0
J00045864,1111.11,0,MS_MRK,MS,MG,1,110.06505295,2.8,80,11.966942149,29,F,1,1111.11,0,0,GRENADA,9,0,6,86,1,71,1,27,0
J00045867,1108.33,0,MS_SHRM,MS,MG,51,0,2.5,60,3.7507788162,44,M,0,0,0,1,NIGERIA,7,0,4,165,0,365,0,365,0
J00045867,1108.33,0,MS_SHRM,MS,MG,82,90.248962656,2.5,80,3.511627907,44,M,0,0,0,1,NIGERIA,8,0,4,196,0,365,0,365,0
J00045867,1108.33,0,MS_SHRM,MS,MG,24,90.248962656,2.5,80,3.4911764706,44,M,0,0,0,1,NIGERIA,9,0,4,226,0,365,0,365,0
J00045867,0,30,MS_SHRM,MS,MG,55,90.248962656,2.5,80,3.4904109589,44,M,0,0,0,1,NIGERIA,10,1108.33,4,257,0,365,0,365,0
J00045868,1111.11,0,MS_GPSY,MS,PY,2,72.144207898,2.7,80,9.8108108108,55,F,1,1111.11,0,0,BERMUDA,9,0,5,184,1,71,1,27,0
J00045872,110.54,0,MPH,MPH,PH,42,120.28683116,2.5,80,7.3635782748,54,M,0,0,0,0,SIERRA LEONE,8,0,5,56,0,365,0,365,0
J00045876,1111.11,0,MA_MAEL,MA,ED,1,87.946854667,2.2,60,5.4926108374,53,F,3,861.11,0,0,NIGERIA,9,0,5,184,1,71,1,27,0
J00045876,0,30,MA_MAEL,MA,ED,32,95.154991236,2.2,60,5.4324324324,53,F,0,0,0,0,NIGERIA,10,1111.11,6,19,1,4,0,365,0
J00045879,1111.11,0,MPH,MPH,PH,0,0,1.7,40,0,57,F,0,0,0,1,MALAWI,9,0,3,380,0,365,0,365,0
J00045879,0,30,MPH,MPH,PH,0,0,1.7,40,0,57,F,0,0,0,1,MALAWI,10,1111.11,3,411,0,365,0,365,0
J00045881,0,30,MBA,MBA,MG,6,0,2.5,60,12.058495822,35,F,0,0,0,0,NIGERIA,7,1111.11,6,25,1,10,0,365,0
J00045881,0,60,MBA,MBA,MG,1,111.06334818,2.5,80,15.62464455,35,F,0,0,0,0,NIGERIA,8,1111.11,6,56,1,41,0,365,0
J00045881,0,90,MBA,MBA,MG,3,111.06334818,2.5,80,15.611876988,35,F,0,0,0,0,NIGERIA,9,1111.11,6,86,1,71,0,365,0
J00045881,0,120,MBA,MBA,MG,34,103.91051705,2.5,80,15.756097561,35,F,0,0,0,0,NIGERIA,10,1111.11,7,19,0,365,0,365,0
J00045884,1111.11,0,MS_PSY,MS,PY,1,92.287034313,2.0,60,8.9581395349,53,M,1,1111.11,0,0,KUWAIT,9,0,5,86,1,71,1,27,0
J00045890,1111.11,0,MBA,MBA,MG,3,120.49837024,2.8,80,15.611876988,34,M,1,1111.11,0,0,GHANA,9,0,6,86,1,71,1,27,0
J00045891,1111.11,0,MS_MPA,MS,PA,3,147.82120457,2.8,80,9.4714285714,38,F,1,556.11,0,0,SERBIA,9,0,5,184,1,71,1,27,0
J00045893,1111.11,0,MPH,MPH,PH,0,0,2.5,40,0,38,M,0,0,0,1,KENYA,9,0,2,484,0,365,0,365,0
J00045893,0,30,MPH,MPH,PH,0,0,2.5,40,0,38,M,0,0,0,1,KENYA,10,1111.11,2,515,0,365,0,365,0
J00045894,0,120,MS_MRK,MS,MG,1,0,2.4,60,6.9494949495,52,M,0,0,0,0,ZAMBIA,7,1140.44,5,25,1,10,0,365,0
J00045894,0,150,MS_MRK,MS,MG,1,104.6618009,2.5,80,9.3923076923,52,M,0,0,0,0,ZAMBIA,8,1140.44,5,56,1,41,0,365,0
J00045894,0,180,MS_MRK,MS,MG,3,104.6618009,2.5,80,8.9752066116,52,M,0,0,0,0,ZAMBIA,9,1140.44,5,86,1,71,0,365,0
J00045894,0,330,MS_MRK,MS,MG,34,110.53222025,2.5,80,9.72,52,M,0,0,0,0,ZAMBIA,10,1140.44,6,19,0,365,0,365,0
J00045896,0,30,MS_ISM,MS,MG,2,0,1.1,20,3.575,35,M,0,0,0,1,UNITED REPUBLIC OF TANZANIA,7,1111.11,2,123,0,365,0,365,0
J00045896,1111.11,0,MS_ISM,MS,MG,60,99.05865315,1.1,20,3.4642857143,35,M,0,0,0,1,UNITED REPUBLIC OF TANZANIA,9,0,2,184,0,365,1,27,0
J00045896,0,30,MS_ISM,MS,MG,91,63.469818459,1.1,20,3.4749262537,35,M,0,0,0,1,UNITED REPUBLIC OF TANZANIA,10,1111.11,2,215,1,4,0,365,0
J00045897,1111.11,0,MS_ISM,MS,MG,69,0,2.5,60,0,36,M,0,0,0,1,KUWAIT,9,0,4,86,0,365,0,365,0
J00045897,0,30,MS_ISM,MS,MG,100,0,2.5,60,0,36,M,0,0,0,1,KUWAIT,10,1111.11,4,117,0,365,0,365,0
J00045904,1111.11,0,MPH,MPH,PH,2,109.23302925,2.2,80,11.005090909,45,M,1,1111.11,0,0,ZAMBIA,9,0,5,86,1,71,1,27,0
J00045904,0,30,MPH,MPH,PH,33,111.24178225,2.2,80,11.067761807,45,M,0,0,0,0,ZAMBIA,10,1111.11,6,19,1,4,0,365,0
J00045907,1344.44,0,MS_ISM,MS,MG,1,0,2.2,60,14.3,32,F,1,1344.44,0,0,NETHERLANDS,7,0,4,67,1,52,1,46,0
J00045907,1344.44,0,MS_ISM,MS,MG,1,120.67733284,2.2,60,13.645116919,32,F,0,0,0,0,NETHERLANDS,8,0,4,98,1,83,1,15,0
J00045909,0,30,MBA,MBA,MG,323,0,2.1,40,0,31,M,0,0,0,1,NIGERIA,7,1111.11,3,319,0,365,0,365,0
J00045912,1111.11,0,MBA,MBA,MG,1,123.19561238,2.9,80,11.718483412,37,F,0,0,0,0,INDIA,8,0,5,98,1,83,1,15,0
J00045913,1111.11,0,MBA,MBA,MG,4,96.90761896,2.4,60,7.8059384942,29,M,1,1111.11,0,0,SAUDI ARABIA,9,0,6,86,1,71,1,27,0
J00045918,1111.11,0,MS_PRJ,MS,MG,2,104.54649631,2.6,80,16.97212932,42,M,1,1111.11,0,0,COSTA RICA,9,0,6,86,1,71,1,27,0
J00045918,0,30,MS_PRJ,MS,MG,33,99.879713367,2.6,80,17.195353749,42,M,0,0,0,0,COSTA RICA,10,1111.11,7,19,1,4,0,365,1
J00045922,0,30,MBA,MBA,MG,2,0,1.3,20,8.0389972145,43,M,0,0,0,0,NIGERIA,7,1111.11,2,46,1,10,0,365,0
J00045922,0,60,MBA,MBA,MG,1,133.17918006,1.0,20,11.718483412,43,M,0,0,0,0,NIGERIA,8,1111.11,2,77,1,41,0,365,0
J00045922,0,90,MBA,MBA,MG,1,133.17918006,1.0,20,11.708907741,43,M,0,0,0,1,NIGERIA,9,1111.11,2,107,1,71,0,365,0
J00045922,0,120,MBA,MBA,MG,32,133.17918006,1.0,20,11.817073171,43,M,0,0,0,0,NIGERIA,10,1111.11,3,19,0,365,0,365,0
J00045923,1111.11,0,MPH,MPH,PH,2,89.91940221,0.9,20,7.3367272727,31,M,0,0,0,0,NIGERIA,9,0,3,86,1,71,1,27,0
J00045926,1111.11,0,MS_ISM,MS,MG,34,88.088360587,2.3,60,3.4112792297,29,M,0,0,0,1,GHANA,8,0,5,56,0,365,0,365,0
J00045926,1111.11,0,MS_ISM,MS,MG,8,88.088360587,2.3,60,3.4642857143,29,M,0,0,0,1,GHANA,9,0,5,86,0,365,0,365,0
J00045926,0,30,MS_ISM,MS,MG,39,88.088360587,2.3,60,3.4749262537,29,M,0,0,0,1,GHANA,10,1111.11,5,117,0,365,0,365,0
J00045927,0,30,MPH,MPH,PH,186,0,1.0,0,0,56,M,0,0,0,1,NIGERIA,7,1111.11,1,158,0,365,0,365,0
J00045928,0,30,MPH,MPH,PH,1,0,2.6,60,7.8514376997,34,M,2,490,0,0,NIGERIA,7,621.11,6,25,1,10,0,365,0
J00045928,0,60,MPH,MPH,PH,1,100.66227948,2.6,80,11.045367412,34,M,4,918,0,0,NIGERIA,8,193.11,6,56,1,41,0,365,0
J00045928,1111.11,0,MPH,MPH,PH,3,100.66227948,2.6,80,11.005090909,34,M,6,1111.11,0,0,NIGERIA,9,0,6,86,1,71,0,365,0
J00045928,0,30,MPH,MPH,PH,34,102.90913457,2.6,80,11.067761807,34,M,4,621.11,0,0,NIGERIA,10,1111.11,7,19,1,4,0,365,0
J00045929,0,30,MS_SHRM,MS,MG,32,76.386964279,1.9,60,6.9808219178,47,F,0,0,0,0,BELGIUM,10,1111.11,6,19,1,4,0,365,0
J00045931,0,30,MA_MAEL,MA,ED,18,0,2.5,60,5.9883040936,50,M,0,0,0,0,TRINIDAD AND TOBAGO,7,1111.11,5,123,0,365,0,365,0
J00045931,1111.11,0,MA_MAEL,MA,ED,12,101.61288819,2.4,80,5.4926108374,50,M,0,0,0,1,TRINIDAD AND TOBAGO,9,0,5,184,0,365,0,365,0
J00045931,0,30,MA_MAEL,MA,ED,43,94.467382329,2.4,80,5.4324324324,50,M,0,0,0,1,TRINIDAD AND TOBAGO,10,1111.11,5,215,0,365,0,365,0
J00045935,1111.11,0,MBA,MBA,MG,2,120.9012367,2.7,80,15.611876988,52,M,1,1111.11,0,0,ZAMBIA,9,0,6,86,1,71,1,27,0
J00045936,1111.11,0,MBA,MBA,MG,169,68.871372847,1.9,60,3.9029692471,50,M,0,0,0,0,FRANCE,9,0,4,128,0,365,1,27,0
J00045936,0,30,MBA,MBA,MG,200,95.202993261,1.9,60,3.9390243902,50,M,0,0,0,0,FRANCE,10,1111.11,4,159,1,4,0,365,0
J00045938,0,30,MS_SSCM,MS,MG,1,0,2.1,40,0,35,M,0,0,0,1,CAMEROON,7,1111.11,3,123,1,10,0,365,0
J00045938,0,60,MS_SSCM,MS,MG,1,19.276192564,2.1,40,0,35,M,0,0,0,1,CAMEROON,8,1111.11,3,154,1,41,0,365,0
J00045938,0,90,MS_SSCM,MS,MG,4,19.276192564,2.1,40,0,35,M,0,0,0,1,CAMEROON,9,1111.11,3,184,1,71,0,365,0
J00045938,0,120,MS_SSCM,MS,MG,35,19.276192564,2.1,40,0,35,M,0,0,0,1,CAMEROON,10,1111.11,3,19,0,365,0,365,0
J00045944,1111.11,0,MS_ISM,MS,MG,4,126.99932214,1.8,20,6.9285714286,37,M,0,0,0,0,SAUDI ARABIA,9,0,2,107,1,71,1,27,0
J00045945,1111.11,0,MBA,MBA,MG,177,0,1.7,20,0,32,M,0,0,0,1,UNITED ARAB EMIRATES,9,0,1,289,0,365,0,365,0
J00045948,464.44,0,MS_PRJ,MS,MG,1,0,2.7,60,13.09122807,37,M,1,1300,0,0,NIGERIA,7,0,5,67,1,52,1,46,0
J00045948,464.44,0,MS_PRJ,MS,MG,1,114.90563943,2.6,80,12.573399015,37,M,0,0,0,0,NIGERIA,8,0,5,98,1,83,1,15,0
J00045949,1111.11,0,MBA,MBA,MG,1,113.95787798,2.4,80,15.611876988,28,M,0,0,0,0,SAUDI ARABIA,9,0,6,86,1,71,1,27,0
J00045951,0,30,MS_PSY,MS,PY,1,0,2.6,60,6.6187845304,45,F,0,0,0,0,UNITED KINGDOM,7,1111.11,6,25,1,10,0,365,0
J00045951,0,60,MS_PSY,MS,PY,1,96.286436242,2.7,80,9.3930131004,45,F,1,516.11,0,0,UNITED KINGDOM,8,595,6,56,1,41,0,365,0
J00045951,1111.11,0,MS_PSY,MS,PY,1,96.286436242,2.7,80,8.9581395349,45,F,2,1111.11,0,1,UNITED KINGDOM,9,0,6,86,1,71,1,27,0
J00045951,0,30,MS_PSY,MS,PY,32,91.833621497,2.7,80,8.6341463415,45,F,2,1111.11,0,1,UNITED KINGDOM,10,1111.11,7,19,1,4,0,365,1
J00045952,1111.11,0,MPH,MPH,PH,4,23.567089024,1.7,40,3.6683636364,36,M,0,0,0,0,SIERRA LEONE,9,0,5,86,1,71,0,365,0
J00045952,0,30,MPH,MPH,PH,35,37.252813639,1.7,40,3.6892539357,36,M,0,0,0,0,SIERRA LEONE,10,1111.11,6,19,1,4,0,365,0
J00045954,833.33,0,MA_MALT,MA,ED,1,116.56841956,2.9,80,11.336032389,44,F,1,833.33,0,0,UNITED STATES,9,0,6,86,1,71,1,27,0
J00045962,1111.11,0,MS_MPA,MS,PA,2,105.44755604,2.4,80,12.628571429,41,F,3,1111.11,0,0,GUYANA,9,0,6,86,1,71,1,27,0
J00045962,0,30,MS_MPA,MS,PA,33,110.85993555,2.4,80,13.830985915,41,F,1,500,0,0,GUYANA,10,611.11,7,19,1,4,0,365,1
J00045971,0,30,MBA,MBA,MG,6,0,1.5,20,4.0194986072,33,F,0,0,0,1,POLAND,7,1111.11,2,46,0,365,0,365,0
J00045971,1111.11,0,MBA,MBA,MG,9,16.040083395,1.5,20,0,33,F,0,0,0,1,POLAND,9,0,2,107,0,365,1,27,0
J00045971,0,30,MBA,MBA,MG,40,8.0200416975,1.5,20,0,33,F,0,0,0,1,POLAND,10,1111.11,2,138,1,4,0,365,0
J00045981,1111.11,0,MS_MRK,MS,MG,3,94.220340709,2.5,60,8.9752066116,28,F,1,1111.11,0,0,BARBADOS,9,0,5,86,1,71,1,27,0
J00045983,1111.11,90,MPH,MPH,PH,3,97.801371277,2.3,80,11.005090909,37,M,2,1111,0,0,SIERRA LEONE,9,0.11,6,86,1,71,1,27,0
J00045983,0,120,MPH,MPH,PH,34,91.72904586,2.3,80,11.067761807,37,M,0,0,0,0,SIERRA LEONE,10,1111.22,7,19,1,4,0,365,1
J00045986,1111.11,0,MBA,MBA,MG,41,97.356619537,2.6,80,7.8059384942,33,M,0,0,0,1,QATAR,9,0,5,86,0,365,0,365,0
J00045986,0,30,MBA,MBA,MG,72,87.00610998,2.6,80,7.8780487805,33,M,0,0,0,1,QATAR,10,1111.11,5,117,0,365,0,365,0
J00045989,0,30,MS_PRJ,MS,MG,91,0,1.5,20,4.3637426901,36,M,0,0,0,1,QATAR,7,1111.11,2,123,0,365,0,365,0
J00045990,1111.11,0,MS_PSY,MS,PY,3,100.72258276,2.6,80,8.9581395349,46,F,0,0,0,0,EGYPT,9,0,5,184,1,71,1,27,0
J00045992,1111.11,0,MBA,MBA,MG,1,96.720935431,2.3,80,15.62464455,41,M,0,0,0,0,SOUTH AFRICA,8,0,5,98,1,83,1,15,0
J00045993,1106.45,0,MS_MPA,MS,PA,4,46.707809378,2.1,60,6.3142857143,50,M,0,0,0,0,NIGERIA,9,0,5,86,0,365,1,27,0
J00045993,0,30,MS_MPA,MS,PA,35,75.222012878,2.1,60,6.9154929577,50,M,0,0,0,0,NIGERIA,10,1106.45,5,117,1,4,0,365,0
J00045995,1222.22,0,MA_MALT,MA,ED,2,103.67844676,2.8,60,11.336032389,40,F,1,1222.22,0,0,JAPAN,9,0,5,86,1,71,1,27,0
J00045999,0,30,MS_MRK,MS,MG,3,0,0.5,0,3.4747474747,33,M,0,0,0,1,NIGERIA,7,1222.22,1,46,0,365,0,365,0
J00046000,511.11,0,MBA,MBA,MG,1,104.40396934,2.4,80,15.62464455,28,F,2,1711.11,0,0,JAMAICA,8,0,5,98,1,83,1,15,0
J00046002,1222.22,0,MBA,MBA,MG,3,100.68908023,2.4,80,11.708907741,34,M,1,1222.22,0,0,QATAR,9,0,5,128,1,71,1,27,0
J00046005,1111.11,0,MPH,MPH,PH,2,62.273545104,1.7,20,3.6683636364,40,M,1,1111.11,0,1,NIGERIA,9,0,5,86,1,71,1,27,0
J00046005,0,30,MPH,MPH,PH,33,88.203134536,1.7,20,3.6892539357,40,M,0,0,0,1,NIGERIA,10,1111.11,6,19,1,4,0,365,0
J00046008,1222.22,0,MS_PRJ,MS,MG,4,0,2.3,60,13.09122807,35,F,1,1222.22,0,0,ZAMBIA,7,0,4,67,1,52,1,46,0
J00046008,1222.22,0,MS_PRJ,MS,MG,1,103.9812368,2.3,60,12.573399015,35,F,0,0,0,0,ZAMBIA,8,0,4,98,1,83,1,15,0
J00046011,0,30,MBA,MBA,MG,1,0,1.6,40,12.058495822,35,F,0,0,0,0,NIGERIA,7,1222.22,4,46,1,10,0,365,0
J00046013,1222.22,0,MS_PRJ,MS,MG,1,0,2.6,80,17.45497076,41,M,1,1222.22,0,0,UNITED KINGDOM,7,0,5,67,1,52,1,46,0
J00046016,1219.44,0,MBA,MBA,MG,1,107.44662353,2.3,80,15.62464455,34,M,0,0,0,0,QATAR,8,0,5,98,1,83,1,15,0
J00046018,1222.22,0,MPH,MPH,PH,2,0,2.3,80,15.702875399,37,M,1,1222.22,0,0,NIGERIA,7,0,5,67,1,52,1,46,0
J00046018,1222.22,0,MPH,MPH,PH,1,108.30071972,2.3,80,14.72715655,37,M,0,0,0,0,NIGERIA,8,0,5,98,1,83,1,15,0
J00046019,718.88,0,MS_SHRM,MS,MG,4,126.07556235,2.0,60,6.9823529412,27,M,8,1670,0,0,NIGERIA,9,0,4,226,1,71,1,27,0
J00046021,1222.22,0,MS_PRJ,MS,MG,1,65.648157294,1.6,60,8.48606466,41,M,0,0,0,0,EQUATORIAL GUINEA,9,0,5,128,1,71,1,27,0
J00046024,0,30,MPH,MPH,PH,33,82.519136121,2.4,60,3.6892539357,51,M,0,0,0,1,ANGOLA,10,1181.1,6,19,1,4,0,365,0
J00046025,1222.22,0,MPH,MPH,PH,1,92.780610836,2.1,40,3.6683636364,31,M,0,0,0,1,SIERRA LEONE,9,0,3,282,1,71,1,27,0
J00046025,0,30,MPH,MPH,PH,32,99.139747836,2.1,40,3.6892539357,31,M,0,0,0,1,SIERRA LEONE,10,1222.22,3,19,1,4,0,365,0
J00046028,1222.22,0,MPH,MPH,PH,1,0,2.7,80,15.702875399,38,M,1,1222.22,0,0,KENYA,7,0,5,67,1,52,1,46,0
J00046028,1222.22,0,MPH,MPH,PH,1,114.28949331,2.7,80,14.72715655,38,M,0,0,0,0,KENYA,8,0,5,98,1,83,1,15,0
J00046030,1222.22,0,MS_PSY,MS,PY,2,124.65659935,3.1,60,11.944186047,36,F,1,222.22,0,0,AUSTRIA,9,0,5,86,1,71,1,27,0
J00046031,1222.22,0,MS_PRJ,MS,MG,3,0,2.4,80,17.45497076,36,M,1,1222.22,0,0,ZAMBIA,7,0,5,67,1,52,1,46,0
J00046031,1222.22,0,MS_PRJ,MS,MG,1,103.9236927,2.4,80,16.76453202,36,M,0,0,0,0,ZAMBIA,8,0,5,98,1,83,1,15,0
J00046031,0,30,MS_PRJ,MS,MG,1,105.73899549,2.4,80,12.72909699,36,M,0,0,0,0,ZAMBIA,9,1222.22,6,30,1,15,0,365,0
J00046034,1222.22,0,MPH,MPH,PH,1,0,2.7,60,11.77715655,40,M,2,1222.22,0,1,MYANMAR,7,0,4,123,1,52,0,365,0
J00046034,1222.22,0,MPH,MPH,PH,1,109.26049674,2.7,60,11.045367412,40,M,1,600,0,1,MYANMAR,8,0,4,154,1,83,0,365,0
J00046036,1070.66,0,MPH,MPH,PH,1,0,2.5,80,15.702875399,43,F,1,1298,0,0,BOTSWANA,7,0,5,67,1,52,1,46,0
J00046036,1070.66,0,MPH,MPH,PH,1,100.84916269,2.5,80,14.72715655,43,F,0,0,0,0,BOTSWANA,8,0,5,98,1,83,1,15,0
J00046037,0,30,MS_ISM,MS,MG,12,0,0.1,0,0,39,M,0,0,0,1,MALAWI,7,1161.11,1,228,0,365,0,365,0
J00046040,0,30,MBA,MBA,MG,5,0,1.8,40,4.0194986072,51,F,0,0,0,0,CANADA,7,1222.22,3,165,0,365,0,365,0
J00046041,1222.22,90,MPH,MPH,PH,3,123.76502038,2.5,60,7.3367272727,30,F,0,0,0,1,NIGERIA,9,25,3,226,1,71,0,365,0
J00046041,0,30,MPH,MPH,PH,34,123.76502038,2.5,60,7.3785078713,30,F,0,0,0,1,NIGERIA,10,247.22,4,19,0,365,0,365,0
J00046042,0,30,MS_ISM,MS,MG,3,0,2.2,60,7.15,34,M,3,635,0,0,NIGERIA,7,659.44,4,25,1,10,0,365,0
J00046042,0,60,MS_ISM,MS,MG,1,93.384283833,2.2,60,10.233837689,34,M,2,506,0,1,NIGERIA,8,408.44,4,56,1,41,0,365,0
J00046042,0,90,MS_ISM,MS,MG,3,93.384283833,2.2,60,10.392857143,34,M,2,506,0,1,NIGERIA,9,408.44,4,86,1,71,0,365,0
J00046042,0,120,MS_ISM,MS,MG,34,97.469237855,2.2,60,10.424778761,34,M,1,251,0,1,NIGERIA,10,408.44,5,19,0,365,0,365,0
J00046045,0,30,MS_SHRM,MS,MG,1,0,1.4,20,0,32,F,0,0,0,1,QATAR,7,1222.22,2,221,1,10,0,365,0
